Label,Comment
ENTJ,"우는 친구 인프피 일거라 생각해봅니다...ㅋㅋㅋ

인프피에게 일 피드백 했다가 매번 울렸던 
저의 모습 보고 갑니다 ㅋㅋㅋㅋㅋㅋㅋㅋ
후에 따로 이야기 해주는 것 까지 똑같넼ㅋㅋ 소름 ㅋㅋ"
ENTJ,제 특징들이 여기 다 모여있어요! ㅋㅋㅋㅋㅋㅋ 유미언니 항상 재밌는 영상 정말 신경써서 잘 만들어주셔서 감사해요!
ENTJ,엔티제 참 부러운 성격이다ㆍㆍ 특히 저렇게 남눈치 안보고 와다다다 얘기하는거랑 한번에 여러개 준비하는 열정 그리고 본인 스스로 멋지다고 생각하는거 
ENTJ,와 본인이 절대절대 이해 안가면 계속 질문하는거 𝑹𝒆𝒂𝒍 이닼ㅋㅋㅋㅋㅋㅋㅋㅋ 말 안하고 아이디어 안내는 사람 개싫어해서 이야기 안하냐고 물어보는것도 찐이고.. 일할 때 딴짓거리 하는 사람 졸라 싫어하는 것도 ㄹㅇ임
ENTJ,진짜 에피마다 다른사람 같은ㅋㅋㅋㅋ 같은 피곤한 표정이어도 i랑 e랑 묘하게 다르고ㅋㅋㅋㅋㅋㅋㅋ 말투랑 화법도 너무 잘 찝어냄ㅋㅋㅋㅋ 짱이에여 진짜ㅋㅋㅋㅋㅋ
ENTJ,"말투부터 하는 말까지 전부 다 저 같아서 공감하고 갑니다..ㅋㅋㅋㅋㅋㅋ ""나만 ~지 않는 거야?""와 뭐 정해지면 일단 바로 실행해야 되는 거에서 대공감.."
ENTJ,"아 진짜 ㅇㅈㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ감정에 얻어맞아서 끙끙 앓을때 진짜 한순간 확 무너지는데 그 때 보면 infp임,,"
ENTJ,맛없는 음식점에서 맛없는 음식 먹고나면 뭐가 이상한지 얘기해줘야 음식점에 발전을 위해 도움될거라고 생각함….
ENTJ,효율 좋아하는 ENTJ들 이 영상도 배속으로 보고 있을 것 같아요 (ㅋㅋㅋㅋㅋㅋㅋㅋ)
ENTJ,개머싯어 .... .이 mbti진짜 매력적이네요...맨날 혼나겠지만 옆에 붙어있고싶닼ㅋㅋㅋㅋㅋㅋ
ENTJ,7:48 이거 진짜 이해해보려고 노력하는거임 ㅎㅎ
ENTJ,"ENTJ 존버했습니다 
회사에서는 나를 일 중독자로 알고 있지만
나는 사실 집에와서 히죽거리며 세븐틴 뮤비를 보는 녀석이라구.."
ENTJ,"엔티젠데 웃긴게 저는 친구들이 계획형이라하면 응? 이러는게
평소생활은 항상 계획적인데 놀때는 계획을 안세우기로 정해서 여행갈때도 친구들 의견대로 따라갑니다. 놀때는 의견조율이 힘들어서 (계획 나만 짜고싶음) 친구들과의 충돌을 피하기 위해 놀때는 계획에서 빠지기로 계획하는..."
ENTJ,공감... 무능한 사람 노력 안 하는 사람 열심히 하지 않는 사람 싫음! 자기 몫 제대로 못해서 내 일까지 피해주는 사람 싫음
ENTJ,"백이면 백 entj인데  공감능력 많은 엔티졔입니다….어렸을때부터 기숙사 생활 하면서 사회생활같은 환경에 많이 노출되서 그런지 엔티졔에선 잘 볼 수 없는 공감능력이 길러지더군욧ㅋㅋ특히 세상엔 엔티제보다 맨탈 약한 사람들이 더 엄청 많기에 그것을 인정하는 순간 말투도 부드럽게 나오고 그렇습니당 물론 가끔씩 상대가 답답할때마다 내적갈등 생겨 팩폭 튀어나올 수 있는 상황도 있지만ㅋㅋ 충분히 다듬어질 수 있는 부분입니다 엔티졔 여러분들~

그래도 무능력한 사람 옆에서 일 못하겠더라구요 그래서 잘 이직햇슴니다 ㅎㅎ"
ENTJ,"1.윗사람이든 아랫사람이든 뭐를 하면 같이 확인해가면서 이거햇어? 물어봄 

2.윗사람한테 일 똑바로 못하면 속으로 존나옥함 무능한거 존나시러함 ㅠ 일할때 효율떨어지면 이런체계랑 시스템으로 사람굴리면 어쩌자는거야 이생각듬

3.윗사람한테 일거리똑바로 달라함 회의에서 팀장님 아이디어 주세여 한거처럼 윗사람이 제대로 전달해야 아랫사람도 같이 일하면서 안부딪히고 의도가 제대로파악되서 서로 그게편하고 맞다고생각

4.상대방이울면 니가왜울어? 울고싶운건나야<<쌉공감ㅋㅋㅋㅋㅋㅌㅌㅌㅌㅋ

5.사람들 앞에서 꼽 절대안줌 뒤에가서 달램
(개인적인거 지켜줘야한다고생각)
사람들앞에서 꼽주는 이유? 상대방이 먼저 그렇게 굴면 똑같이 해줌 ㅋㅋㅋ

6.내사람한테 한정적으로 존나F성향 공감공감 어화둥둥해줌ㅋㅋㅋㅋ

7.집에서 혼자 웹툰이랑 소설보고끌끌댐(오타쿠처럼)

8.작업걸때도 먼저 플러팅 날리고 여기서 나가안넘어오면 니가 ㅂㅅ이지 날놓치면ㅋㅋㅋㅋ내주가가 더올라갈건대<<전나공감…

9.혼자 자아성철의시간 감정도 학습한다는건 쌉공감 다른사람들관찰 (o) 자기개발서(x)-이유는 저자마자 말이 달라서 뭐가맞다 틀리다ㅜ정답이 없음 실제로 보고느끼고 깨닫는다가 빨라서 타인을통해 배우거나 관찰함! 

내가 느낀 공감포인트️"
ENTJ,"엔티제는 남을 달달 볶는걸 잘하는군요
인티제는 나를 들들 볶는것 같아요"
ENTJ,아 진짜 대화의 기술 공감 관련 책 찾아보는 거 핵공감ㅋㅋㅎㅋㅎㅋㅋㅋㅋㅋㅋ앜ㅎㅋㅎㅋㅋㅎㅋㅎㅋㅋ
ENTJ,"9:47 엔티제라면 백타 공감할텐데 저거 ㅋㅋㅋㅋㅋㅋㅋㅋ ""그깟 방음시설 알아보기 하느라 정신이 없어서 감독님 섭외도 못함? 너의 무능함에 박수를 친다."" 임."
ENTJ,"하 MBTI 시리즈 너무 재밌어요 진짜, 요즘 살아가는 이유입니당 "
ENTJ,"지나가던 아에스티젠데.. 살짝 엔티제는 여우같은 화냄,꾸짖음이 아니라 그냥 감정을 숨기지 않는 솔직한 화냄같음,,갠적으로. 나는 저런 상사나 친구 둘다로 다 좋을듯,, 상사는 하나하나 꼼꼼히 솔직히 말해줘서 일하는데 좋을듯 ㅋㅋ 
친구는 뭔가 솔직한데 개인적으로 친해지면 은근 공감잘해줄거같은 털털함,,? 암튼 엔티제 아에스티제 나만잘맞나 ㅋㅋ"
ENTJ,"1. 상사의 무능 극혐 
2. F의 톡 뚝딱이 되기
3. 시기질투받는거 익숙(그래도 사람인지라 어느정도 상처받긴하는데말이죠)
4. '구현'과 '구체화'가 있어야 납득
5. 우는 사람 생겨도 우선 상황정리
6. 해결책 제시해주기
7. 고양이 강아지 등 귀여운거 보고 인간보다 낫다며 힐링하기
8. 벌려놓기-뿌듯함 연결
9. 발전하는 사람이 나 자신에게도 메리트고 발전가능성 있는 사람도 이상형
10. 걍 늘 화나있음 -> 관계에서 대화 기술생각하기
이상.. 지나가던 상담전공한 entj였습니다. (MBTI도 정식연구소에서 자격취득하기)"
ENTJ,진짜 표현 잘하셨당 ㅋㅋㅋㅋ
ENTJ,병원에서 일하는데 entj 같은 쌤들이랑 일하면 눈물남...
ENTJ,12:44 내가 사람들을 너무 다그치나? ㄹㅇ 맨날 하는 고민 근데 또 다그치고 있음 ㅋㅎㅋㅋㅋㅋㅋ
ENTJ,와...지나가는enfj인데 같은엔프제들이 시간이지나면서 폭풍과눈쌀에 엔티제로 바뀐다고하길래  들어왔는데 첫말투 의상 화장 스타일 다 공감돼욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ재밌는게없냐재밌는게ㅠㅠㅠㅠㅠ
ENTJ,"내가 너무 다그치나? 여기서 너무 공감한 엔티제 왔다갑니다~ 
최근의 저는 엔티제 성향을 좀 내려놓으려고 하는데 가끔 극강의 엔티제로 살았던 20대 시절이 그리워지기도 해요 ^.^"
ENTJ,말을 할때... 당당함과 싸가지는 겨우 한끗 차이라는 것을 깨닫게됨...
ENTJ,드디어 ENTJ !!!! 엄청 기다렸어요 
ENTJ,6:44 읽씹딩한 infj 말못하고 지나가다 공감만 누르고 갑니다
ENTJ,"솔직히 완벽할줄 알았다 엔티제는...
능력있으면 리더, 능력없으면 권력형 왕따주도 이간질 협잡질에 능하고 직장 개판 내면서도 자기 잘못 인정못하는 미꾸라지가 되더라. 성향때문에 다 능력있는줄"
ENTJ,"7:46 
계획이 틀어진 것에 대한 짜증남 + 조사를 안함으로써 기다려야하는 시간에 대한 아까움 + 자기가 잘못한 상황에서 해결책을 안내놓을망정 그냥 운다는 것에 대한 짜증남과 어이없음 

할 일은 미리미리 하라고 !!!!!!!! 왜 미루냐고 !!!!!!!!!!!"
ENTJ,"엔티제편 어떨까 기다려온 엔티제인데, 엔티제편은 역시나 재밌을구석도 별로 없는게
엔티제스럽네여 ㅋㅋㅋ

천성이 재밌는캐릭터들 부러워하는 엔티제입니당"
ENTJ,아개웃겨 집에온 부분부터 진짜 핵공감 소름돋아 역시 인류학자
ENTJ,"7am - 16pm 근무, 퇴근후 웨이트 3시간 끝나면 미술학원 2시간 갔다가 00시까지 투잡뛰고 
휴무전날 밖에 나가서 휴무 꽉꽉 채운 취미생활하던 엔티제..무릎을 탁치고 갑니다

스케줄 너무 빡세서 버거운데 어느 하나 놓치고 싶지가 않고 시간이 남아서 여유 생기면 아무것도 안하고 발전없이 시간 날리는 것 같은 죄책감에 시간 더 알차게 쓸걸.. 후회하고 끊임없는 걱정하다 결국 저질러 놓은 일들 다합니다 

그리고 진짜 관심없거나 싫은 사람한테는 미움이라는 감정도 아까워서 빠른 손절치고 그사람이 나를 싫어해도 아무렇지가 않아요... 내가 관심이 없어서...... "
ENTJ,죄송하다는게 아니라 뭐하다 빼먹었다 묻잖아 << 개공감ㅋㅋㅋㅋㅋㅋ 니가 나한테 사과해봤자 이 상황이 머가 달라지냐고 ㅜ 매우 합리적인 이유라면 수용.. 하지만 대부분 인간들은 합리적 이유 0. 이래서 첨부터 끝까지 내가 조금이라도 해야 맘이 편함
ENTJ,"무능력한 사람 극혐 완전 공감 ㅋㅋㅋㅋㅋ 본의 아닌 읽씹과 죄송한 건 됐고 '왜' 못했는지 물어보는 거 ㅋㅋㅋㅋㅋ 왜 울어??? 완전 공감이에요 ㅋㅋㅋㅋ 그리고 공감이 쪼꼼 안 되는 부분 하나.. (업종에 따라 다르겠지만) ENTJ는 회의를 길게 하지 않습니다 후후.. 미리 회의할 내용들을 정리해본뒤 회의에 참석하는데, 말도 안 되는 내용의 안건들이라면 회의를 시작하자마자 싹둑싹둑 잘라내버리고 다음 회의 날짜를 정해서 그 때 까지 다시 보기로 하고 (이 날짜와 시간도 이미 생각해놓음) 빨리 그 자리를 벗어나버립니다... 멍청한 내용으로 질질 끄는 걸 제일 싫어하기 때문이죠.. 후후.."
ENTJ,ENTJ 단짝을 둔 ENTP입니다^.. 워커홀릭 친구 너무 반영 잘됐어요ㅋㅋㅋㅋㅋㅋㅋ 바쁜 와중에 운동하는 것까지ㅋㅋㅋㅋㅋ 진짜 제친구 같아서 건너뛰기 안하고 봤네요ㄹㅇ
ENTJ,아 어쩌겠어 다 해야지 ~~~ 대공감. 엔티제 오늘도 효율을 향해 달려갑미다..
ENTJ,"저 같이 일하는 상사분중에 
ENTJ있으신데  전투력 있고
본인일에 엄청 화이팅 넘치세요 
대신 불이익 있으면 
절대 안 지시고ㅋㅋㅋㅋㅋㅋㅋ
저희중에서 완전 리더 타입 (?)
이세요 ㅋㅋㅋㅋㅋㅋㅋㅋ
매력있어욬ㅋㅋㅋㅋ(저 ESFJ에서 
보는 관점)"
ENTJ,"3:24
엔티제인데 학생 때 반장에 과몰입하는 거 완전 나 어릴 때랑 똑같음.

반장으로서 의무감에 사로잡혀서 어떻게든 우리 반을 선생님들 평판이 괜찮은 반으로 만들고 싶음. 그래서 반에 문제아들과 최대한 소통하려고 노력함(속으론 걔들이 타인에게 피해주는거 ㅈㄴ 짜증나지만 걔들은 세게 나가면 역효과니깐ㅇㅇ)

글고 지각하거나 떠든 애들이 친한 애들이라도 공과사는 구분해야지라고 생각해서 칼같이 기록함. 그래서 친했던 애들이랑 사이 멀어짐. 너무 잘 느껴져서 속으로 앓았던 기억.

지금 생각하면 걍 반장일 뿐인데..

다시 어릴때로 돌아간다면

똑같이 할 듯. 우리반이 망하는 꼴 못봄."
ENTJ,"나 ENTJ인데 대학교 팀과제할 때 팀원들한테 할일 분배해주고 자료나 피피티 받아도 정작 안썼음. 복학생이나 안친한애들이랑 팀 되면 더 그랬음. 내 눈엔 다 개판으로보이고 어차피 발표도 내가 할건데 그냥 내가 자료조사, 피피티, 발표 다함. 그래도 팀원들 아무말 못함. 내가 과탑이었고 피피티보면 애들 다 우와 했고 발표끝나면 교수님이 팀 칭찬했고 모둠일지에 내가 팀원들 각자 할일 분배 다 했다고 적어줘서 항상 팀과제 A+받았음. 다른 사람들은 혼자 해서 억울하지않냐 물어보는데 전혀. 내가 발표하는데 개판인 피피티로 발표하는게 더 싫음. 그리고 모둠일지에 솔직하게 팀원들 개판으로했다 적으면 교수님이 팀플 잘못했다고 성적안줌. 그게 더 싫음. 나는 자기계발 중이다, 내가 내 능력을 키우고있는 중이다. 이렇게 의미부여하면서 과제준비함."
ENTJ,"너무.. 내 속내를 다 밝혀진 기분이라 이상해..
일머리 없는거 극혐하는거, 회의 뉴페이스 오면 스몰토크 안하고 지켜보겟서 하는거랑 맘에 드는 아이디어 나오면 급 하이텐샨 되는거 너무 푹찔린다.. 뒤에 내가 너무 갈구나 이런 생각하는거까지.. 분석 완벽히 하셨는데..? 나보다 강한 엔티제 나오면 걍 끌려가는거 ㅇㅈ.. 그러면서 배우고 ㅋㅋㅋㅋ 지치면 잇프피되는거 ㄹㅇ 진짜.."
ENTJ,와.. 이영상 정말 인생자극 영상이네요.. 저도 저렇게 열심히 살고 싶네요 나태해질때마다 꼭 봐야지.. entj 존경합니다ㅠㅠㅠㅠ
ENTJ,"인프피/인팁인데
아이돌보고 내가 왜 우러러봐야하지? 싶은겉ㅋㅋㅌ 너무 공감되네여.. (저는 지금 제 자리에서 잘돼서) 동등하게 만나야지 생각하는겈ㅋㅋ 똑같아서 당황
엔티제 동경하다보니 그런마인드를 갖고싶은게 좀있나봐요 엔티제 머싯서"
ENTJ,엔티제 겁나쎄.  난 인팁인데 엔티제가 너무좋아 ㅋㅋㅋㅋ 땍땍거리면서 다챙겨줘
ENTJ,"딸을 이해하고 싶어 유니씨 유투브 보게 되었는데...ㅎㅎ
어째이리 연기를 잘 하시나요...
^^  "
ENTJ,11:42 이 영상이 완벽하게 entj를 구현하지 못한이유: entj는 절대 핸드폰을 저렇게 깨먹지 않는다
ENTJ,"내가 느끼는 entj :자기사람이라고 생각하면 정많은 사람들...,,"
ENTJ,"진짜 멋지다... INFTJ인데 솔직히 지금의 나보다 발전할 미래의 나를 더 중요시 여겨서 INFJ, INTJ 영상보다 ENTJ 영상들보면서 어떤 점을 배워야 할지, 인생자극 등등 발전하기 위해서 노력한다.."
ENTJ,책으로 문제해결 아 너무 공감ㅋㅋㅋㅋㅋㅋㅋ 절대 도움 요청안하고 책으로 승부보려듬ㅋㅋㅋ
ENTJ,"아니 이분이 그 성의없는 아이돌 atm기였다니ㅋㅋㅋㅋㅋ간지철철 엔티제가 어쩌다 호구잡혀서는ㅋㅋㅋㅋㅋㅋ현타오고 단번에 정신차려서 넘 다행이네요 개인적으로 너무 닮고싶은 성격임 엔티제,,, 오늘도 잘봤습니다 유미님"
ENTJ,"본인 ENTJ 인데, 할일 많고 신경쓰는거 싫어서 리더자리 나서서 안함. 근데 다른 사람들 하는거 보면 답답해서 결국 총대 메고 일처리 함."
ENTJ,계획하고싶지않아도 자꾸미래를준비하는 나자신..힘들지만 멋있어
ENTJ,관련 책 100권 정도 읽으면 되겠지? ㅋㅋㅋㅋㅋㅋㅋㅋ아 넘나 공감....
ENTJ,"미안해라는 말이 듣고 싶은게 아니라...
왜 그랬고 앞으로 안그러기 위해서 어떻게 할 것이고 앞으로 안그럴거라는 다짐... 그런 이야기가 듣고싶은거라고~
그게 미안해라는 말보다 훨씬 좋더라구요 저는..
자아성찰 하는 시간까지.. 참 매력있는 ENTJ ~ㅋㅋㅋ"
ENTJ,entp-j 인데 엔티제 진짜 기다렸습니닼ㅋㅋ.. 인간연구가 갓유미.. 어떻게 모든 성격을 구사하시는지 신기할뿐 저는 정식검사에서 P-j 둘다 성격이 보인다고 나와서 엄청 체계적이고 열심히 사는데 거기에 얼렁뚱땅 대충 그까이꺼도 + 충동적도 있어서 뭔가 한량 같은 엔티제… ㅋㅋ 항상 넘 잼나네요 ㅋㅋ어제도 새벽까지 작업하다 아침에 겨우 자는..
ENTJ,완전 모든게 반대인 멋있는 세상 쿨내나는 엔티제가 좋은 잇프피가 조심스럽게 댓글 남기고 갑니다...
ENTJ,심지어 티셔츠도 MK & Lily…  자기계발 끝판왕 김미경 쌤 브랜드 ㅋㅋ
ENTJ,예전 상사분이 이런 스타일이었는데 너무 의지되고 항상 감사했어요. 표현은 못했지만 저 혼자 맘속으로 언니로 생각하고 좋아했답니다.
ENTJ,운동할 시간이 빠듯할 땐 30분이라도 하고 오는 거에서 극 공감. 일단 하기로 했으면 하는거임. 절대 미루는 거 없음. 안 하고 넘어가서 자괴감에 스트레스 받는 게 더 싫음.
ENTJ,"Entp entj 왔다갔다 하는데 바쁘다면서 운동하기 + 공감능력 책 검색하는거보고 찔렸네,, 10권쯤 읽으면 되지 않을까 생각하는중"
ENTJ,뭐 그러면서 발전하는 거지☞☞☞☞☞이거 진짜 ENTJ들이 다른 사람들 힘든 얘기 들으면 해주는 얘기임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ심지어 내 디폴트 멘트..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 소름이다
ENTJ,"모델 일하고 있는 ENTJ 입니다…촬영 현장에 있다보면 회사의 장단점,효율성 분석하고 있는 내모습,,가끔은 내가 그냥 사업을 하고 싶달까"
ENTJ,5:07 ENTJ-T는 폭군보다는 이런 부분에서 너무 공감..ㅋㅋㅋㅋㅋㅋ + 노트 들고 다니고 마지막에 계획 줄여서라도 하는 것까지...
ENTJ,책사는 부분 너무 뜨끔ㅋㅋㅋㅋ저 인터넷으로 안사여.. 무조건 생각나면 행동으로 옮기고 바로 읽어야 해서 서점가서 구입합니다.
ENTJ,"MBTI덕에 해괴한 사람들이 병에 걸린게 아니라 어느정도는 성격의 일부분이란걸 알게 됐네요
이상한 사람들이랑 소통할때 이 정도면 병이라고 생각했었는데..

상식적인 선 안에서 논리적으로 납득이 가면 대부분 이해합니다
그 외에 이해가 안 가거나 말이 안된다 느껴지면 수용 못 합니다"
ENTJ,여기선 좀 후줄근한 스타일로 나오지만 내가 본 엔티제들은 다 잘 꾸미고 자기관리 엄청 철저했음.특히 패션감각은 거의 다 평균 이상이었음ㅋㅋ
ENTJ,"카리스마있고 똑 부러지네요~
내가 널 왜 우러러봐야 해 ㅋㅋㅋ
근거있는 안하무인 너무 좋음 ㅎㅎㅎ
명확하고 신뢰가는 스타일~ 
따르고 시픔~ 멋있당 "
ENTJ,ㅋㅋㅋㅋㅋ 와 e북으로 주문….모두를 아우르는ㅋ 개빵터졌다.ㅋㅋㅋ 효율효율 ㅋㅋ 감정을 얻어 맞아 …끙끙. ㅋㅋ대공감입니다..진짜..
ENTJ,ㅋㄱㅋㄱㄱㅋㅋㄱㅋㄱㅋㅋㅋ 공감능력 키우기 용으로 ㅋㅋㅋㅋ 책 읽기 제가 한/하고 있는 짓이라 너무 공감 돼요
ENTJ,"엔티제 친구에게 충격받은 대화가 생각남ㅋㅋㅋ
난 몇살로 돌아가면 뭐하고 뭐하고 뭐할거야 그때로 돌아가면 넘 좋겠당~ 이딴 얘기하는데 엔티제 친구 왈
""난 그때의 나보다 더 열심히 해낼 자신이 없어. 너무 힘들었고 최선을 다해서 돌아가고싶지 않아."" 이때 딱 반해버림
인생은 엔티제 처럼 살아야하는데... 엔팁은 그러지모태.."
ENTJ,"isfj 심장 붙잡으면서 영상 봤다,,,, 쓸데없이 동정 잘하는 나는 눈치보다가 우는 후배 따라 들어가서 괜챠나아ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 미워서 그러시는 거 아니쟈나ㅠㅠㅠㅠ하면서 같이 발 동동 구르고 있을 확률 500000000% 
중간에서 눈치보느라 진 다빼서 속으로 쌍욕하며 퇴근하고 기절할 확률 9000000000%"
ENTJ,진심 나 엔티젠데 회사마치고 운동다니고 자격증 수시로 신청하고 동물로 힐링받음ㅎㅎ 그리고 진짜 찐 엔티제들은 자기반성 잘해서 공감능력에 대해서 끊임없이 노력하려고 함..ㅋ
ENTJ,"사장이 이모양이니까 채널이 이모양이지하는데
이대사완전공감 ㅋㅋㅋㅋㅋㅋㅋ"
ENTJ,연애할 땐 완전 F 터지는 게 ENTJ 스럽다 ㅋㅋㅋ
ENTJ,"울어? 아니 왜 울어? 울고 싶은 사람은 나야는 역시 ENTJ의 언어군요 ㅋㅋㅋㅋㅋㅋㅋ

+ 4:15 잘하는지 지켜보겠어 ㅋㅋㅋㅋㅋㅋㅋ 는 찐입니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
ENTJ,저렇게 잘못한 거에 대해서 바로 따끔하게 혼내고 뒤끝없이 털어내는 사람 너무 좋아......
ENTJ,울어?왜울어?내가울사람이야.  이거 진짜진짜 소름요. 그저께 썼어요. ㅋㅋㅋ 미치겠다
ENTJ,"런닝머신 뛰면서, 자격증 시험 요약본 읽고, 운동 끝나고 해야 할 다음 일 생각하는 모습 나왔으면 진짜 공감 많이 되었을텐데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ENTJ는 한 번에 한 가지씩 일할 여유가 없어요... 왜냐하면 벌려놓은게 하도 많아서 일 할 시간이 너무 부족해... 그래서 이 영상 마저 1.5배로 봄"
ENTJ,"[나만의 현실고증 포인트]
0:29 상사에겐 깍듯하게 다나까체 사용
1:04 아무리 사장이라도 해야할 말은 다 함
1:11 ~를 하든지 아니면 ~하든지 하나만 하자는 말 많이함
 단전에서 끌어나오는 한숨
 무능한 사람에 대한 혐오
 스몰토크 일절x
,  맘에드는 아이디어 찾거나, 일의 실마리가 보이면 갑자기 텐션 업ㅋㅋㅋㅋㅋ 박수치는거 겁나똑가탴ㅋㅋㅋㅋㅋ
 일이 뭔 마무리가 되야 밥을 먹든말든..
 회의 내용 정리는 바로바로
 기분좋게, 남는게뭐야, 발전이없잖아 : 쓰리콤보
 내할일 다했으니 당당하게 집가는 개인주의자
 엔티제 다 이런가요?? 현실고증 쩌러..
 공감능력, 인간관계 고민도 책으로 해결 + 저런 책들은 종이책으로의 값어치가 없어서 빠르고 쉽게 읽히는 e북으로 구입"
ENTJ,"7:40 엄청 화가나지만 상대방 상처받을까봐 꾹꾹눌러서 말하는 상태 입니다. 본인 극 엔티제이 ㅋㅋㅋㅋ
8:00 딥빡침 3초전
8:30 현실파악 최대한 효율적으로 어떻게 문제를 해결할지 전환할 타임"
ENTJ,다른데서는 엔티제 잘 안다루던데 유미언니는 4번째에 올려주시다닠ㅋ̆̈ㅋ̆̈ㅋ̆̈ 넘조아요
ENTJ,"지나가던 ISFP... 저와 완전 반대인 ENTJ보고 존경과 동시에 나는 절대 저런 갓생은 못살겠구나 감탄하고 갑니다 진짜 엔티제처럼 살아보고 싶어요(그렇지만 귀찮아서 절대 못할 거 앎) 엔티제님들 상처 받으면 잇프피 되는거 엄청 의외네요!! 다음 잇프피 기대해봐도 되나요?
잇프피는 사실... 누워만 있어서 분량이 안나와서 뒤에 올라오는거 아닌지..."
ENTJ,ENTJ 나왔으니까 ESTJ는 이제 진짜진짜 나오겠지 .?!?!?!?!??!?
ENTJ,너무너무너무너무너무너무너무 소름  후반부. 속마음까지 전 진짜 너~~~~~~~~.무 저인줄  ㅋ 2년만에 다시해도 엔티제나왔네요 ...잘 안변하나봐용 ㅋ 잘봤습니다!
ENTJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 이거너무 우리선배님이랑 똑같앸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 죄송한게아니라 이유가 물어보고싶은거임ㅋㅋㅋㅋ대체 왜그런 이유가있었을짘ㅋㅋ 그런거도 그렇고 일에미친(?)것도 그렇고 ㅋㅋㅋ 근데 같이 일하기 빡세긴 한데 좋음 ㅋㅋㅋ 본인이 이유를 들어서 납득하면 바로오케이인ㅋㅋㅋ
ENTJ,"회사에서 누가 우냐 혼날래 

사회화 적은 entj 에 대한 표현이지만 공감가는 부분이 많네요ㅋㅋ
학창 시절 반장 많이 한 경험. 
일 중독. 자기애. 인생 목표/계획 많음. 성격 불 같음. 질러놓고 다독거리기. 모든 생각은 나의 성장과 연관되어있음. 

나도 회사에 어서 후배도 생기고 프로젝트 리더도 하고싶다!!"
ENTJ,4:38 비꼬는거 아니고 온전히 궁금해서 묻는거임 ㄹㅇ
ENTJ,감정에 얻어맞는다에 격한공감ㅋㅋㅋ가끔 슬픔도 일어난 일 처리하느라 잊다가 나중에 씨게와서 몸이아프거나 눈물이 안멈추거나 긴시간 우울함ㅋ
ENTJ,동물들 사진이나 영상에만 감정동요하는거 소름돋고 갑니다 ㅎㅎㅎㅎ
ENTJ,전 언니꺼 잠자기전에 항상 들어오! 재잘재잘 누가 얘기하는거 옆에서 듣다가 잠드는 느낌 ㅋㅋㅋ진짜 심신 안정되고 잠잘와옼ㅋㅋㅋ!!!!누가 뭐래도 이거 asmr 맞음!!!!!!!!!!
ENTJ,인티제가 속으로 할말 밖으로 많이 하시는구나... ㅋㅋ멋져... 그리고 포커스가 인티제는 효율>발전인데 엔티제는 발전>효율 같음...
ENTJ,ISFJ(INFJ도 가끔 나옴)인데 왠만한 E들이랑 잘 지내는데 ENTJ는 상극이고 기빨려 죽을 것 같음....ㅋㅋㅋㅋ 나도 나름 열심히 산다고 생각하는데 ENTJ 입장에선 난 한참 모자람. 내가 ENTJ에게 하는 말은 다 변명같이 들려서 죽을 것 같음 이대로 살꺼니까 냅둬 엉엉
ENTJ,이 엔티제 타인의 발전을 위해 신경도 써주시고 참 다정하시네여
ENTJ,11:53 ㅋㅋㅋㅋㅋ 직장다니면서 대학원+공모전+각종 스터디 병행하는 제가 자주하는 말…
ENTJ,"11:53 대학때부터 대학원다닐 때까지 맨날 하는 말... 일단 벌려놓고 나면 다 수습할 걸 알기에 일단 벌려놓고 나중에 똥치움... 
 폭풍 지나가고 나면 잠깐의 햇살을 즐기고 다시 다음 자격증은 뭐 딸지 자격증 후기랑 공부법 찾아봄 -> 반복 무한대"
